id,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree
8260,1,False,1,0,0,0,6,24.0,24.0,False
8262,1,True,1,0,0,0,0,6.0,1.0,True
8264,1,False,0,0,0,0,1,1.0,1.0,False
8265,1,False,1,0,0,0,0,1.0,3.0,False
8268,1,True,1,0,0,0,5,1.0,4.0,False
8269,0,False,0,0,1,0,11,1.0,23.0,False
8277,1,False,0,0,0,0,0,1.0,1.0,True
8278,1,False,1,0,0,0,3,1.0,6.0,False
8280,1,False,1,0,0,0,8,1.0,9.0,True
8281,1,True,1,0,0,0,3,1.0,1.0,False
8282,0,False,0,1,0,0,1,1.0,55.0,False
8283,1,True,0,0,0,0,2,0.0,33.0,False
8284,0,False,0,1,0,0,10,1.0,1.0,False
8285,1,False,0,0,0,0,8,1.0,1.0,True
8287,1,True,0,0,3,1,3,1.0,1.0,True
8288,1,False,1,0,0,0,8,1.0,14.0,False
8290,0,False,0,1,0,0,12,0.0,35.0,False
8292,0,False,0,0,8,2,12,1.0,76.0,False
8294,1,True,1,0,0,0,0,1.0,1.0,True
8298,1,True,0,0,0,0,0,1.0,0.0,False
8299,1,False,0,0,0,0,2,1.0,3.0,False
8301,1,False,0,0,0,0,0,1.0,2.0,False
8304,0,True,0,0,0,0,6,1.0,1.0,False
8306,0,False,1,0,0,0,15,1.0,1.0,True
8307,1,False,1,0,0,0,5,1.0,2.0,False
8308,1,False,0,1,0,0,6,1.0,1.0,False
8309,1,False,0,0,1,0,6,8.0,2.0,True
8311,1,True,0,0,0,0,1,1.0,1.0,False
8312,1,False,0,0,0,0,0,0.0,0.0,False
8313,1,False,1,0,0,0,6,1.0,2.0,False
8314,0,False,0,0,0,0,4,1.0,1.0,False
8315,1,False,0,2,1,0,3,0.0,0.0,True
8316,1,False,0,0,0,0,6,10.0,1.0,True
8318,1,False,1,0,0,0,4,1.0,2.0,False
8319,1,False,0,0,0,0,0,0.0,1.0,False
8320,1,False,0,0,0,0,1,1.0,68.0,False
8322,0,False,1,0,0,0,13,1.0,33.0,False
8325,0,False,0,0,0,0,1,0.0,1.0,False
8326,1,True,0,0,0,0,10,1.0,1.0,False
8328,0,True,0,0,0,3,10,0.0,1.0,True
8340,1,True,1,0,0,0,0,1.0,1.0,False
8341,1,True,1,0,0,0,1,1.0,1.0,True
8349,1,False,1,0,0,0,2,1.0,2.0,False
8350,1,False,0,0,0,0,0,1.0,2.0,False
8353,1,False,0,1,0,0,1,1.0,1.0,True
8354,0,True,0,1,0,1,9,1.0,2.0,False
8355,1,False,0,0,0,0,2,1.0,1.0,False
8356,1,True,0,0,0,0,1,2.0,1.0,True
8357,1,False,0,0,0,0,0,1.0,1.0,False
8358,1,False,0,0,0,0,0,1.0,1.0,False
8359,0,True,1,0,0,0,0,1.0,68.0,False
8360,0,False,0,0,0,1,4,1.0,170.0,False
8361,1,False,1,0,0,0,7,1.0,1.0,False
8362,1,True,1,0,0,0,5,0.0,0.0,False
8364,1,False,1,0,0,0,0,1.0,7.0,True
8365,1,False,0,0,0,0,0,1.0,1.0,True
8367,0,False,0,0,0,0,15,1.0,94.0,False
8369,1,True,1,0,0,0,5,1.0,5.0,True
8373,1,True,1,0,0,0,2,1.0,57.0,True
8375,0,False,1,0,0,0,21,1.0,449.0,False
8379,1,False,1,0,0,0,0,2.0,2.0,False
8380,1,True,0,0,0,0,3,0.0,0.0,False
8381,1,False,1,0,0,0,1,0.0,1.0,True
8382,1,False,1,0,0,0,6,1.0,3.0,False
8385,1,False,1,1,0,1,7,1.0,1.0,False
8386,1,False,0,0,0,0,0,1.0,2.0,False
8390,1,True,1,0,0,0,0,1.0,1.0,False
8392,1,False,0,0,0,0,0,1.0,25.0,False
8394,1,False,0,0,0,1,0,2.0,1.0,False
8396,0,False,0,0,0,0,7,0.0,35.0,False
8399,0,False,0,0,1,0,18,0.0,0.0,False
8400,1,False,1,0,0,0,0,1.0,1.0,True
8401,0,True,1,0,0,0,16,0.0,35.0,False
8403,1,False,0,0,0,0,0,1.0,1.0,False
8405,1,False,1,0,0,0,2,1.0,1.0,False
8406,0,True,0,0,0,0,5,1.0,3.0,False
8407,1,True,0,0,0,0,0,1.0,1.0,False
8408,1,True,0,0,0,0,0,1.0,2.0,True
8409,1,False,0,0,0,0,3,0.0,3.0,False
8411,1,False,0,0,0,0,7,1.0,18.0,False
8416,1,False,0,0,0,0,0,2.0,1.0,False
8418,1,True,1,0,0,0,0,1.0,4.0,False
8419,1,False,1,0,0,0,0,1.0,1.0,False
8421,1,False,0,0,0,0,0,0.0,1.0,True
8422,0,True,1,0,0,1,2,1.0,1.0,False
8423,1,False,0,0,0,1,0,0.0,0.0,False
8424,0,True,0,0,0,0,1,1.0,0.0,False
8425,1,False,1,0,0,0,16,0.0,12.0,True
8426,1,True,1,0,0,0,0,1.0,1.0,False
8428,1,True,1,0,0,0,7,1.0,7.0,False
8432,0,False,0,0,0,0,18,0.0,1.0,True
8434,0,False,1,0,0,0,0,1.0,33.0,False
8435,1,False,0,0,0,0,1,1.0,1.0,False
8436,1,False,0,0,0,0,0,1.0,2.0,False
8437,1,False,1,0,0,0,7,1.0,1.0,False
8438,0,True,1,0,0,0,12,1.0,3.0,False
8439,1,False,0,0,0,0,3,6.0,2.0,True
8440,1,True,1,0,0,0,6,1.0,1.0,False
8447,0,False,0,0,0,0,13,1.0,1.0,False
8449,1,True,1,0,0,0,3,0.0,0.0,True
8452,1,True,0,0,0,0,1,1.0,31.0,True
8453,1,False,0,0,0,1,0,1.0,1.0,False
8456,1,False,1,0,0,0,3,1.0,81.0,True
8457,1,False,0,0,0,0,1,0.0,0.0,False
8458,1,True,1,0,0,0,2,1.0,8.0,False
8461,1,False,0,0,0,0,1,19.0,18.0,False
8462,1,True,1,0,0,0,1,3.0,1.0,False
8463,1,False,0,0,0,0,0,1.0,4.0,False
8465,1,False,0,0,0,0,0,0.0,2.0,False
8467,1,False,0,0,0,0,6,1.0,5.0,True
8468,1,False,1,0,0,0,0,1.0,1.0,False
8469,1,False,0,0,1,1,4,1.0,2.0,False
8471,1,False,0,0,0,0,2,1.0,1.0,False
8472,0,False,0,0,0,0,7,1.0,1.0,False
8473,1,True,1,0,0,0,0,0.0,2.0,True
8475,1,True,1,0,0,0,5,29.0,5.0,False
8477,1,False,0,0,0,0,2,1.0,1.0,False
8478,1,True,1,0,1,0,15,1.0,1.0,False
8479,1,False,1,0,0,0,4,1.0,1.0,False
8483,1,False,0,0,0,0,4,1.0,1.0,False
8484,1,True,0,0,0,0,0,1.0,1.0,True
8486,0,False,1,0,0,0,7,1.0,1.0,False
8487,0,True,1,0,0,0,3,1.0,242.0,False
8488,1,False,1,0,0,0,8,1.0,1.0,True
8492,0,False,0,0,0,0,7,1.0,3.0,False
8494,1,True,1,0,0,0,0,0.0,4.0,True
8496,1,True,0,0,0,3,0,0.0,1.0,False
8500,1,False,0,0,0,0,0,1.0,50.0,False
8501,0,False,1,0,0,1,14,1.0,2.0,False
8503,1,False,0,0,0,0,1,1.0,1.0,True
8504,1,True,0,0,0,0,5,1.0,6.0,False
8505,0,False,0,0,0,0,2,1.0,2.0,True
8507,1,False,0,0,0,0,1,1.0,1.0,True
8508,1,False,0,0,0,0,0,0.0,1.0,True
8511,1,True,0,0,0,0,0,1.0,2.0,False
8515,1,False,1,0,0,0,1,1.0,1.0,False
8517,1,False,0,0,0,0,0,1.0,1.0,True
8518,0,False,0,0,0,1,1,0.0,1.0,False
8520,1,False,0,0,0,0,6,1.0,1.0,False
8522,0,False,0,1,4,0,10,1.0,8.0,False
8523,1,False,0,0,0,0,1,4.0,1.0,False
8524,1,False,0,0,0,0,4,1.0,1.0,True
8526,0,False,0,0,0,0,0,6.0,6.0,True
8527,1,True,1,0,0,0,7,8.0,8.0,True
8528,1,False,1,0,0,0,1,1.0,99.0,False
8530,1,False,1,0,0,0,0,0.0,1.0,False
8532,1,False,0,0,0,0,1,1.0,84.0,False
8533,1,False,0,0,0,0,0,1.0,1.0,False
8534,1,True,1,0,0,0,10,1.0,6.0,False
8535,1,False,1,0,0,0,0,1.0,1.0,False
8539,1,False,0,0,0,0,5,0.0,0.0,False
8543,0,False,0,0,1,0,1,1.0,1.0,False
8544,1,True,0,0,0,0,0,1.0,1.0,True
8546,1,True,0,0,0,0,1,1.0,1.0,False
8551,1,True,1,0,0,0,1,30.0,30.0,False
8552,0,False,0,0,1,0,17,1.0,15.0,False
8554,1,False,0,0,0,0,0,1.0,1.0,False
8558,1,False,1,0,0,0,8,1.0,2.0,False
8560,1,True,1,0,0,0,2,30.0,28.0,True
8565,0,False,0,0,0,0,13,1.0,475.0,False
8568,1,False,0,0,0,3,4,1.0,1.0,False
8570,1,True,1,0,0,0,0,1.0,2.0,False
8572,1,False,0,0,0,0,2,26.0,2.0,True
8574,1,True,1,0,0,0,0,1.0,1.0,True
8575,1,False,1,0,0,0,1,1.0,2.0,True
8576,1,False,0,0,0,0,0,0.0,1.0,True
8577,1,True,1,0,0,0,2,0.0,0.0,True
8578,1,True,0,0,0,1,5,22.0,6.0,False
8579,1,False,1,0,0,0,1,1.0,1.0,True
8583,0,False,0,0,3,1,8,1.0,1.0,True
8586,1,False,1,0,0,0,2,1.0,11.0,True
8589,1,True,0,0,0,0,0,1.0,1.0,False
8590,1,False,0,0,0,0,0,0.0,0.0,True
8593,1,False,1,0,0,0,0,1.0,1.0,False
8596,1,False,1,0,0,0,2,0.0,10.0,True
8598,1,False,0,0,2,2,4,1.0,1.0,False
8600,1,False,0,0,0,0,0,0.0,0.0,True
8604,1,False,0,0,0,0,0,0.0,1.0,False
8605,1,False,1,0,0,0,6,1.0,1.0,False
8606,1,False,0,0,0,0,0,0.0,1.0,False
8608,1,False,1,0,0,0,1,1.0,64.0,True
8609,1,False,0,0,0,0,2,1.0,1.0,False
8610,1,True,1,0,0,0,3,4.0,0.0,True
8611,1,False,0,0,0,0,7,1.0,2.0,False
8612,0,False,0,0,0,1,6,0.0,46.0,False
8613,1,True,1,0,0,0,2,23.0,0.0,True
8616,1,True,1,0,0,0,4,1.0,1.0,False
8617,1,False,0,0,0,0,3,1.0,2.0,False
8618,1,False,1,0,0,0,2,0.0,7.0,False
8619,1,True,0,0,0,0,0,1.0,1.0,False
8621,1,False,1,0,0,0,1,1.0,1.0,False
8622,0,False,0,0,0,0,1,30.0,4.0,False
8625,1,False,0,0,0,0,0,1.0,2.0,False
8626,0,True,0,0,0,1,11,1.0,49.0,False
8627,1,False,1,0,0,0,0,1.0,1.0,True
8629,1,False,1,0,0,0,1,1.0,1.0,False
8630,0,False,0,0,0,0,14,1.0,64.0,False
8633,1,True,0,0,0,0,2,1.0,78.0,False
8634,1,False,1,0,0,0,0,1.0,1.0,False
8635,1,False,1,0,0,0,0,0.0,1.0,False
8636,1,False,0,0,0,0,6,1.0,1.0,False
8638,0,False,1,0,0,0,9,0.0,1.0,False
8639,1,False,0,0,1,0,2,12.0,12.0,False
8641,1,True,1,0,0,0,1,1.0,3.0,True
8642,1,True,1,0,0,0,4,1.0,119.0,False
8644,1,False,1,0,0,0,0,1.0,1.0,True
8646,1,True,0,0,0,0,0,1.0,1.0,True
8647,1,False,1,0,0,0,5,1.0,1.0,False
8650,1,False,0,0,0,0,1,0.0,1.0,False
8651,1,False,0,0,0,2,6,1.0,1.0,True
8652,1,False,0,0,0,0,1,1.0,1.0,False
8653,1,False,1,0,0,0,0,4.0,2.0,False
8655,1,True,1,0,0,0,1,1.0,1.0,False
8657,1,True,1,0,0,0,0,1.0,5.0,False
8659,1,False,1,0,0,0,5,0.0,2.0,True
8661,1,True,1,0,0,0,1,1.0,1.0,True
8663,1,False,0,0,0,0,1,1.0,2.0,False
8664,1,False,0,0,0,1,2,1.0,1.0,False
8665,1,False,1,0,0,0,7,1.0,1.0,False
8667,0,False,1,0,0,0,16,1.0,191.0,False
8668,1,True,0,0,0,0,0,1.0,2.0,True
8670,1,True,1,0,0,0,2,0.0,117.0,True
8672,1,False,0,0,0,0,1,1.0,2.0,False
8673,1,True,0,0,0,0,0,1.0,1.0,True
8674,1,False,1,0,0,0,0,0.0,0.0,True
8675,1,True,1,0,0,0,5,1.0,1.0,False
8676,1,False,1,0,0,0,0,2.0,1.0,False
8679,1,False,0,0,0,0,2,1.0,4.0,False
8681,0,False,1,0,0,0,12,1.0,3.0,False
8682,1,False,1,0,0,0,1,1.0,41.0,False
8683,1,True,0,0,0,0,2,22.0,0.0,False
8684,1,False,0,0,0,0,0,0.0,4.0,False
8685,0,False,1,0,0,0,19,0.0,220.0,False
8688,1,True,0,0,0,0,0,3.0,0.0,False
8694,1,True,0,0,0,0,0,1.0,0.0,False
8695,1,True,1,0,0,0,0,1.0,3.0,False
8696,1,True,1,0,0,0,4,1.0,170.0,False
8700,0,False,1,1,0,0,17,0.0,2.0,False
8701,1,False,1,0,0,0,4,26.0,26.0,False
8702,1,True,0,0,0,0,12,0.0,39.0,True
8703,1,True,1,0,0,0,0,1.0,1.0,False
8705,0,False,0,0,0,0,4,0.0,2.0,False
8706,1,True,0,0,0,0,2,1.0,1.0,False
8710,1,False,1,0,0,0,1,21.0,16.0,True
8711,1,False,0,0,0,0,0,1.0,1.0,False
8715,1,False,0,0,0,1,0,1.0,1.0,True
8716,1,False,0,0,0,0,0,1.0,1.0,True
8717,1,False,1,0,0,0,0,1.0,1.0,True
8719,1,True,1,0,0,0,4,1.0,1.0,False
8723,1,False,1,0,0,0,9,1.0,2.0,False
8724,0,False,1,1,0,0,7,0.0,2.0,False
8726,1,False,0,0,0,0,1,1.0,1.0,False
8728,1,True,0,0,0,0,0,0.0,0.0,True
8729,1,True,1,0,0,0,12,26.0,13.0,False
8731,1,True,1,0,0,0,0,1.0,3.0,False
8732,1,False,1,0,0,0,2,1.0,1.0,True
8735,1,False,1,0,0,0,0,0.0,0.0,True
8737,1,False,0,0,0,0,8,23.0,3.0,False
8741,1,True,0,0,0,0,0,1.0,3.0,False
8742,1,True,1,0,0,0,0,1.0,1.0,True
8743,0,False,0,6,0,0,8,1.0,1.0,True
8745,1,True,0,0,0,0,1,2.0,1.0,True
8746,1,True,1,0,0,0,3,1.0,39.0,False
8747,0,True,0,0,0,0,5,1.0,1.0,False
8748,1,True,1,0,0,0,1,1.0,1.0,False
8749,1,False,1,0,0,0,0,1.0,7.0,False
8752,1,True,0,0,0,0,1,1.0,1.0,False
8754,1,True,1,0,0,0,3,1.0,121.0,False
8755,1,False,1,0,0,0,0,1.0,1.0,True
8756,0,False,0,0,2,6,8,30.0,244.0,False
8757,1,True,0,0,0,0,1,1.0,1.0,False
8758,1,True,1,0,0,0,13,0.0,66.0,True
8759,1,False,1,0,0,0,4,13.0,1.0,False
8760,1,False,0,0,0,0,6,24.0,12.0,False
8761,1,True,1,0,0,0,4,0.0,1.0,True
8762,1,True,1,0,0,0,1,1.0,1.0,False
8764,1,False,0,0,0,0,2,1.0,132.0,False
8765,1,False,0,0,0,0,8,1.0,26.0,True
8768,1,False,0,0,0,0,1,22.0,22.0,False
8770,1,False,1,0,0,0,0,1.0,1.0,True
8771,1,False,1,0,0,0,1,2.0,1.0,True
8773,1,False,1,2,0,0,23,30.0,32.0,True
8774,1,True,1,0,0,0,3,0.0,1.0,True
8775,0,False,1,0,0,0,7,1.0,58.0,False
8776,0,True,0,0,0,0,7,1.0,43.0,False
8777,1,True,0,0,0,0,1,11.0,11.0,False
8778,1,True,1,0,0,0,0,1.0,0.0,True
8781,1,True,1,0,0,0,5,1.0,1.0,True
8785,1,False,0,0,0,0,0,0.0,0.0,True
8786,1,False,0,0,1,0,1,1.0,2.0,True
8787,1,True,1,0,0,0,3,2.0,2.0,False
8789,1,True,0,0,0,0,2,0.0,0.0,True
8790,1,False,1,0,0,0,0,1.0,1.0,False
8791,1,True,0,0,0,0,0,1.0,0.0,True
8792,1,True,1,0,0,0,0,1.0,2.0,False
8794,1,True,0,0,0,1,1,0.0,0.0,False
8797,1,False,1,0,0,0,0,1.0,45.0,False
8798,1,False,1,0,0,0,1,1.0,4.0,False
8799,1,False,0,0,0,1,2,1.0,8.0,False
8800,1,True,1,0,0,0,9,2.0,1.0,True
8802,0,False,0,0,0,0,5,1.0,2.0,True
8805,1,False,1,0,0,0,3,0.0,0.0,False
8807,0,False,0,0,0,3,1,25.0,1.0,False
8809,1,False,0,0,0,0,1,1.0,2.0,False
8812,1,False,1,0,0,0,3,0.0,0.0,False
8813,1,False,0,0,0,0,0,0.0,90.0,False
8814,1,False,0,0,0,0,0,1.0,1.0,True
8816,1,True,1,0,0,0,0,0.0,1.0,False
8818,1,False,1,0,0,0,2,1.0,1.0,True
8819,1,False,0,0,0,0,0,1.0,48.0,False
8820,0,False,0,0,0,2,2,1.0,24.0,True
8821,0,False,0,5,1,0,10,0.0,0.0,False
8823,0,False,1,0,1,0,26,1.0,118.0,False
8827,1,False,0,0,0,0,5,1.0,1.0,False
8828,1,True,1,0,0,0,1,0.0,9.0,False
8830,1,False,0,0,0,0,1,1.0,1.0,False
8831,1,False,1,0,0,0,0,1.0,1.0,True
8832,1,False,0,0,0,2,2,1.0,1.0,False
8835,1,False,0,0,0,0,3,1.0,1.0,True
8838,1,True,0,0,0,0,0,0.0,1.0,True
8841,1,False,1,0,0,0,0,1.0,1.0,False
8842,1,True,1,0,0,0,1,1.0,11.0,False
8843,1,False,1,0,0,2,9,28.0,15.0,True
8844,1,False,1,0,1,0,19,1.0,1.0,False
8845,1,False,0,0,0,0,0,1.0,4.0,True
8846,1,False,1,0,0,0,1,1.0,1.0,True
8847,1,False,1,0,0,0,3,1.0,1.0,False
8854,1,False,1,0,0,0,4,1.0,11.0,False
8855,1,True,1,0,0,0,12,1.0,3.0,False
8856,1,False,0,0,0,0,1,1.0,1.0,True
8857,1,True,0,0,0,0,0,0.0,2.0,True
8858,1,False,0,0,1,3,2,1.0,1.0,False
8859,1,False,0,0,0,0,0,1.0,1.0,False
8861,0,False,1,0,0,0,0,1.0,2.0,True
8863,1,False,1,0,0,0,5,0.0,37.0,False
8864,1,False,0,0,0,0,0,0.0,0.0,False
8865,1,True,1,0,0,0,0,1.0,1.0,False
8866,1,False,1,0,0,0,1,5.0,4.0,True
8867,0,True,0,0,0,2,6,0.0,7.0,False
8869,1,False,1,0,0,0,0,0.0,1.0,True
8871,1,False,0,0,0,0,0,0.0,0.0,False
8873,0,False,0,0,0,0,16,1.0,33.0,False
8876,1,False,0,0,0,0,7,0.0,2.0,False
8877,1,True,1,0,0,0,3,1.0,1.0,False
8879,1,False,0,0,0,0,0,0.0,1.0,False
8881,0,False,1,0,0,0,0,0.0,4.0,False
8882,0,False,0,0,0,0,2,1.0,55.0,True
8884,1,True,1,0,0,0,0,1.0,1.0,True
8885,0,False,0,0,1,0,1,0.0,0.0,False
8887,1,False,0,0,0,0,5,2.0,2.0,False
8889,1,True,1,0,0,0,1,0.0,0.0,False
8890,1,False,0,0,0,0,0,1.0,2.0,False
8893,1,False,1,0,0,0,0,1.0,2.0,True
8897,1,False,1,0,0,0,0,1.0,2.0,False
8899,0,False,1,0,0,0,5,1.0,26.0,False
8902,1,False,0,0,0,0,0,1.0,1.0,True
8905,1,True,1,0,0,0,0,1.0,1.0,True
8906,0,True,0,0,1,1,1,1.0,13.0,False
8908,1,False,1,0,0,0,5,1.0,6.0,True
8909,1,True,1,0,0,0,0,0.0,0.0,True
8910,1,False,0,0,0,0,0,1.0,9.0,False
8914,1,False,0,0,0,0,2,17.0,16.0,False
8918,1,True,0,0,0,0,1,6.0,1.0,False
8920,1,False,1,0,0,0,7,1.0,2.0,False
8921,1,True,1,0,0,0,1,1.0,1.0,True
8922,1,True,1,0,0,0,0,1.0,1.0,False
8924,1,False,0,0,0,0,1,1.0,1.0,False
8925,1,False,0,0,0,0,0,1.0,3.0,False
8926,1,False,0,0,0,0,2,0.0,0.0,True
8929,1,False,0,0,0,0,1,0.0,0.0,False
8933,0,True,0,0,0,0,4,0.0,33.0,False
8936,1,False,0,0,0,0,0,0.0,1.0,True
8938,1,False,1,0,0,0,0,1.0,10.0,True
8939,1,False,0,0,0,0,1,23.0,1.0,True
8940,1,False,1,0,0,0,0,0.0,0.0,False
8941,1,True,0,0,0,2,1,20.0,19.0,False
8942,1,True,0,0,1,1,3,0.0,0.0,True
8944,1,False,1,0,0,0,0,1.0,4.0,False
8945,1,False,0,0,0,0,0,1.0,1.0,False
8948,1,False,0,0,0,0,0,1.0,1.0,True
8949,1,False,1,0,0,0,3,1.0,2.0,True
8954,1,True,1,0,0,0,0,1.0,1.0,True
8959,0,False,1,0,1,0,7,1.0,116.0,False
8960,1,False,1,0,0,0,2,1.0,47.0,False
8961,0,False,0,0,1,0,1,5.0,5.0,False
8962,1,True,1,0,0,0,0,1.0,1.0,True
8964,1,False,1,0,0,0,17,1.0,1.0,True
8967,1,False,1,0,0,0,1,2.0,1.0,True
8969,1,False,0,0,0,0,1,1.0,5.0,False
8970,1,True,1,0,0,0,0,7.0,3.0,True
8971,1,False,0,0,0,0,2,23.0,1.0,False
8972,1,False,0,0,0,0,1,1.0,16.0,True
8974,0,False,0,0,0,0,2,1.0,1.0,False
8976,1,True,1,0,0,0,0,0.0,1.0,False
8983,1,True,1,0,0,0,0,1.0,1.0,True
8984,1,False,1,0,0,0,0,0.0,77.0,True
8988,1,False,0,0,0,2,1,1.0,2.0,False
8989,1,False,0,0,0,0,1,1.0,1.0,True
8992,0,True,1,0,0,0,9,1.0,49.0,False
8995,0,True,1,0,0,0,7,0.0,0.0,False
8996,1,False,0,0,0,0,1,1.0,2.0,False
8997,1,False,1,0,0,0,1,1.0,9.0,False
8998,1,True,1,0,0,0,0,2.0,1.0,False
8999,0,False,0,0,0,3,0,1.0,7.0,False
9004,1,False,0,0,0,0,0,1.0,1.0,False
9005,1,True,0,0,0,0,1,2.0,1.0,True
9008,1,False,1,0,0,0,0,0.0,1.0,False
9010,1,False,1,0,0,0,1,1.0,14.0,False
9012,1,True,1,0,0,0,1,22.0,1.0,True
9013,1,True,1,0,0,0,1,1.0,1.0,False
9017,0,False,0,0,2,1,2,1.0,31.0,False
9018,0,False,1,1,0,0,5,1.0,1.0,True
9020,1,True,0,0,1,0,4,3.0,1.0,True
9022,1,False,1,0,0,0,5,1.0,1.0,False
9023,1,True,1,0,0,0,1,1.0,4.0,True
9028,1,False,1,0,0,0,2,1.0,2.0,True
9030,1,False,0,0,0,2,0,1.0,1.0,False
9031,1,False,0,0,0,0,21,0.0,35.0,False
9032,1,False,1,0,0,0,0,4.0,3.0,True
9033,1,False,0,0,0,0,1,1.0,1.0,False
9034,1,False,1,0,0,0,3,4.0,1.0,True
9038,1,False,1,0,0,0,1,1.0,1.0,False
9039,1,False,0,0,0,0,0,1.0,9.0,False
9040,1,False,1,0,0,0,3,1.0,1.0,False
9041,1,True,1,0,0,0,0,0.0,0.0,True
9042,1,True,1,0,0,0,0,1.0,1.0,False
9043,1,True,1,0,0,0,5,1.0,1.0,False
9044,1,False,0,0,0,0,1,0.0,0.0,False
9045,1,True,1,0,0,0,0,1.0,79.0,False
9046,1,True,1,0,0,0,1,14.0,1.0,True
9047,1,False,1,0,0,0,0,0.0,10.0,True
9049,1,False,1,0,0,0,0,1.0,1.0,True
9054,1,False,0,0,0,1,6,1.0,2.0,True
9055,1,False,0,0,0,1,0,1.0,1.0,True
9056,1,False,1,0,0,0,9,0.0,2.0,False
9058,1,True,0,0,0,0,8,1.0,1.0,False
9060,1,True,0,0,0,0,2,2.0,2.0,True
9061,0,False,0,0,3,0,3,0.0,0.0,False
9062,1,True,1,0,0,0,0,1.0,3.0,True
9064,0,False,0,0,0,0,7,0.0,0.0,False
9070,1,True,1,0,0,0,5,8.0,5.0,False
9072,1,False,1,0,0,0,4,1.0,75.0,True
9074,1,False,1,0,0,0,1,0.0,0.0,False
9075,1,False,1,0,0,0,0,1.0,1.0,False
9076,1,False,1,0,0,0,1,1.0,2.0,True
9077,1,True,0,0,0,1,10,1.0,70.0,False
9079,1,False,0,0,0,0,0,1.0,33.0,False
9080,1,True,1,0,0,0,2,1.0,5.0,False
9081,1,False,0,0,0,0,0,2.0,1.0,False
9085,1,True,0,0,0,0,2,1.0,1.0,False
9086,0,False,1,0,0,0,12,1.0,12.0,False
9087,1,True,1,0,0,0,2,15.0,1.0,True
9089,1,True,1,0,0,0,2,12.0,12.0,True
9091,1,False,1,0,0,0,0,1.0,1.0,False
9092,1,True,1,0,0,0,1,1.0,5.0,False
9093,0,False,0,0,0,0,1,1.0,36.0,False
9094,0,False,0,0,0,1,3,26.0,35.0,False
9096,1,False,0,0,0,0,5,1.0,37.0,False
9097,1,False,0,0,0,0,6,1.0,1.0,False
9102,1,False,0,0,0,0,1,1.0,1.0,True
9106,1,True,1,0,0,0,2,1.0,1.0,False
9110,0,False,1,0,0,0,3,1.0,1.0,False
9112,1,True,1,0,0,0,11,1.0,1.0,False
9115,1,True,1,0,0,0,7,1.0,186.0,False
9116,1,False,1,0,0,0,2,0.0,1.0,True
9119,1,False,0,0,1,1,11,1.0,1.0,False
9120,1,False,0,1,0,0,1,20.0,3.0,False
9125,1,True,1,0,0,0,1,1.0,2.0,True
9126,1,False,0,0,0,0,2,1.0,18.0,True
9127,1,False,1,0,0,0,0,1.0,3.0,True
9129,1,False,0,0,0,0,2,1.0,33.0,False
9131,1,False,0,0,0,0,0,1.0,1.0,True
9133,1,True,0,0,0,0,0,4.0,1.0,False
9136,1,False,0,0,0,0,5,1.0,3.0,False
9143,1,True,0,0,0,2,0,1.0,1.0,False
9144,1,False,0,0,0,0,0,0.0,15.0,False
9145,1,False,0,0,1,2,1,1.0,1.0,True
9146,1,False,0,0,0,0,0,4.0,1.0,True
9147,0,False,0,0,0,0,0,1.0,1.0,False
9148,1,True,0,0,0,0,0,1.0,2.0,False
9150,0,True,0,0,2,7,2,3.0,0.0,False
9155,1,True,0,1,0,0,1,13.0,40.0,False
9156,1,True,0,0,0,0,5,16.0,19.0,False
9157,0,False,1,0,0,0,22,0.0,2.0,False
9158,1,False,0,0,0,0,0,1.0,3.0,False
9159,1,True,1,0,0,0,2,1.0,9.0,False
9160,0,False,0,0,0,0,5,1.0,2.0,True
9163,0,False,1,1,1,1,12,1.0,40.0,True
9165,0,False,0,0,0,0,0,1.0,1.0,False
9166,1,False,0,0,0,0,0,1.0,1.0,False
9167,1,False,0,0,0,0,0,0.0,0.0,False
9169,1,False,1,0,0,0,2,0.0,1.0,False
9170,1,True,1,0,0,0,1,1.0,1.0,False
9171,1,False,1,0,0,0,0,1.0,1.0,True
9172,1,False,0,0,0,0,0,1.0,1.0,False
9173,0,True,0,0,0,0,1,0.0,0.0,False
9174,0,True,0,0,0,0,0,0.0,2.0,False
9175,1,False,1,0,0,0,1,1.0,1.0,True
9176,1,True,0,0,0,0,1,1.0,1.0,False
9178,1,False,1,0,0,0,3,0.0,5.0,True
9180,1,False,0,0,0,0,3,0.0,93.0,False
9181,1,False,1,0,0,0,0,1.0,1.0,True
9182,1,False,0,0,0,0,11,0.0,6.0,False
9183,1,True,0,0,0,0,0,1.0,1.0,True
9185,1,False,1,0,0,0,13,0.0,0.0,False
9186,0,False,1,0,1,0,9,1.0,2.0,True
9187,0,False,0,1,0,0,4,1.0,1.0,False
9189,1,True,1,0,0,0,6,26.0,6.0,False
9191,0,False,1,0,0,0,2,1.0,33.0,False
9192,1,False,1,0,0,0,1,1.0,1.0,True
9196,1,True,1,0,0,0,0,1.0,1.0,False
9197,1,False,0,0,0,0,1,1.0,2.0,False
9201,1,False,0,0,0,1,1,1.0,1.0,False
9207,1,False,0,0,0,0,1,0.0,0.0,True
9208,0,False,1,0,1,0,20,1.0,27.0,False
9209,1,False,0,0,0,0,2,1.0,1.0,False
