id,decile_score,Race,age,juv_fel_count,juv_misd_count,c_charge_degree,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,sex
9040,1,Non-White,1,0,0,F,0,3,1.0,1.0,Male
9041,1,White,1,0,0,M,0,0,0.0,0.0,Male
9042,5,White,1,0,0,F,0,0,1.0,1.0,Male
9043,5,White,1,0,0,F,0,5,1.0,1.0,Male
9044,7,Non-White,0,0,0,F,0,1,0.0,0.0,Male
9045,5,White,1,0,0,F,0,0,1.0,79.0,Male
9046,5,White,1,0,0,M,0,1,14.0,1.0,Male
9047,1,Non-White,1,0,0,M,0,0,0.0,10.0,Female
9049,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
9054,7,Non-White,0,0,0,M,1,6,1.0,2.0,Male
9055,4,Non-White,0,0,0,M,1,0,1.0,1.0,Female
9056,6,Non-White,1,0,0,F,0,9,0.0,2.0,Male
9058,4,White,0,0,0,F,0,8,1.0,1.0,Male
9060,5,White,0,0,0,M,0,2,2.0,2.0,Male
9061,8,Non-White,0,0,3,F,0,3,0.0,0.0,Male
9062,5,White,1,0,0,M,0,0,1.0,3.0,Female
9064,8,Non-White,0,0,0,F,0,7,0.0,0.0,Male
9070,7,White,1,0,0,F,0,5,8.0,5.0,Male
9072,7,Non-White,1,0,0,M,0,4,1.0,75.0,Male
9074,7,Non-White,1,0,0,F,0,1,0.0,0.0,Male
9075,2,Non-White,1,0,0,F,0,0,1.0,1.0,Female
9076,2,Non-White,1,0,0,M,0,1,1.0,2.0,Female
9077,7,White,0,0,0,F,1,10,1.0,70.0,Male
9079,4,Non-White,0,0,0,F,0,0,1.0,33.0,Male
9080,1,White,1,0,0,F,0,2,1.0,5.0,Male
9081,4,Non-White,0,0,0,F,0,0,2.0,1.0,Male
9085,5,White,0,0,0,F,0,2,1.0,1.0,Male
9086,9,Non-White,1,0,0,F,0,12,1.0,12.0,Male
9087,1,White,1,0,0,M,0,2,15.0,1.0,Male
9089,2,White,1,0,0,M,0,2,12.0,12.0,Male
9091,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
9092,1,White,1,0,0,F,0,1,1.0,5.0,Male
9093,8,Non-White,0,0,0,F,0,1,1.0,36.0,Male
9094,8,Non-White,0,0,0,F,1,3,26.0,35.0,Male
9096,5,Non-White,0,0,0,F,0,5,1.0,37.0,Male
9097,6,Non-White,0,0,0,F,0,6,1.0,1.0,Male
9102,4,Non-White,0,0,0,M,0,1,1.0,1.0,Male
9106,2,White,1,0,0,F,0,2,1.0,1.0,Female
9110,8,Non-White,1,0,0,F,0,3,1.0,1.0,Male
9112,7,White,1,0,0,F,0,11,1.0,1.0,Male
9115,7,White,1,0,0,F,0,7,1.0,186.0,Male
9116,1,Non-White,1,0,0,M,0,2,0.0,1.0,Male
9119,7,Non-White,0,0,1,F,1,11,1.0,1.0,Male
9120,6,Non-White,0,1,0,F,0,1,20.0,3.0,Male
9125,2,White,1,0,0,M,0,1,1.0,2.0,Male
9126,2,Non-White,0,0,0,M,0,2,1.0,18.0,Male
9127,1,Non-White,1,0,0,M,0,0,1.0,3.0,Male
9129,6,Non-White,0,0,0,F,0,2,1.0,33.0,Male
9131,5,Non-White,0,0,0,M,0,0,1.0,1.0,Male
9133,5,White,0,0,0,F,0,0,4.0,1.0,Female
9136,4,Non-White,0,0,0,F,0,5,1.0,3.0,Male
9143,2,White,0,0,0,F,2,0,1.0,1.0,Male
9144,3,Non-White,0,0,0,F,0,0,0.0,15.0,Male
9145,2,Non-White,0,0,1,M,2,1,1.0,1.0,Male
9146,5,Non-White,0,0,0,M,0,0,4.0,1.0,Female
9147,9,Non-White,0,0,0,F,0,0,1.0,1.0,Male
9148,3,White,0,0,0,F,0,0,1.0,2.0,Male
9150,9,White,0,0,2,F,7,2,3.0,0.0,Male
9155,7,White,0,1,0,F,0,1,13.0,40.0,Male
9156,6,White,0,0,0,F,0,5,16.0,19.0,Male
9157,10,Non-White,1,0,0,F,0,22,0.0,2.0,Male
9158,3,Non-White,0,0,0,F,0,0,1.0,3.0,Female
9159,2,White,1,0,0,F,0,2,1.0,9.0,Male
9160,9,Non-White,0,0,0,M,0,5,1.0,2.0,Male
9163,8,Non-White,1,1,1,M,1,12,1.0,40.0,Male
9165,9,Non-White,0,0,0,F,0,0,1.0,1.0,Male
9166,4,Non-White,0,0,0,F,0,0,1.0,1.0,Male
9167,3,Non-White,0,0,0,F,0,0,0.0,0.0,Male
9169,1,Non-White,1,0,0,F,0,2,0.0,1.0,Male
9170,1,White,1,0,0,F,0,1,1.0,1.0,Male
9171,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
9172,7,Non-White,0,0,0,F,0,0,1.0,1.0,Male
9173,8,White,0,0,0,F,0,1,0.0,0.0,Male
9174,8,White,0,0,0,F,0,0,0.0,2.0,Female
9175,1,Non-White,1,0,0,M,0,1,1.0,1.0,Male
9176,1,White,0,0,0,F,0,1,1.0,1.0,Male
9178,4,Non-White,1,0,0,M,0,3,0.0,5.0,Female
9180,7,Non-White,0,0,0,F,0,3,0.0,93.0,Male
9181,1,Non-White,1,0,0,M,0,0,1.0,1.0,Female
9182,7,Non-White,0,0,0,F,0,11,0.0,6.0,Female
9183,2,White,0,0,0,M,0,0,1.0,1.0,Female
9185,2,Non-White,1,0,0,F,0,13,0.0,0.0,Male
9186,9,Non-White,1,0,1,M,0,9,1.0,2.0,Male
9187,10,Non-White,0,1,0,F,0,4,1.0,1.0,Male
9189,2,White,1,0,0,F,0,6,26.0,6.0,Male
9191,9,Non-White,1,0,0,F,0,2,1.0,33.0,Male
9192,1,Non-White,1,0,0,M,0,1,1.0,1.0,Female
9196,3,White,1,0,0,F,0,0,1.0,1.0,Male
9197,4,Non-White,0,0,0,F,0,1,1.0,2.0,Male
9201,2,Non-White,0,0,0,F,1,1,1.0,1.0,Male
9207,2,Non-White,0,0,0,M,0,1,0.0,0.0,Male
9208,9,Non-White,1,0,1,F,0,20,1.0,27.0,Male
9209,4,Non-White,0,0,0,F,0,2,1.0,1.0,Male
9210,6,Non-White,0,1,0,F,0,4,1.0,1.0,Male
9212,1,White,1,0,0,F,0,6,1.0,1.0,Male
9214,4,Non-White,0,0,0,F,0,0,0.0,0.0,Male
9215,4,White,0,0,0,M,0,0,1.0,1.0,Male
9216,1,White,1,0,0,M,0,0,1.0,2.0,Male
9219,7,Non-White,0,0,0,M,0,7,1.0,1.0,Male
9220,1,White,0,0,0,M,0,0,0.0,0.0,Male
9221,7,White,0,0,0,F,0,3,0.0,2.0,Male
9224,1,White,1,0,0,F,0,0,1.0,1.0,Male
9225,8,Non-White,1,0,0,M,1,9,1.0,1.0,Male
9226,1,White,0,0,0,F,0,2,1.0,1.0,Male
9227,2,White,1,0,0,F,0,1,1.0,1.0,Male
9229,8,Non-White,0,0,0,M,0,0,1.0,54.0,Male
9230,5,White,0,0,0,M,0,0,1.0,1.0,Female
9231,4,White,1,0,0,F,2,3,0.0,1.0,Male
9232,4,White,0,0,0,F,0,3,1.0,1.0,Male
9235,1,White,1,0,0,F,0,1,1.0,1.0,Male
9238,1,Non-White,1,0,0,F,0,0,1.0,1.0,Female
9239,4,Non-White,0,0,0,F,0,1,1.0,4.0,Male
9240,5,Non-White,0,1,0,F,0,1,0.0,1.0,Male
9241,1,White,1,0,0,F,0,2,1.0,1.0,Male
9242,1,White,1,0,0,F,0,0,1.0,1.0,Male
9243,3,White,1,0,0,F,0,3,1.0,1.0,Male
9244,3,Non-White,0,0,0,F,1,1,1.0,1.0,Male
9245,3,Non-White,0,0,0,M,0,2,0.0,0.0,Male
9246,1,White,1,0,0,M,0,0,1.0,2.0,Female
9247,6,Non-White,1,0,0,F,0,1,1.0,1.0,Male
9248,7,Non-White,1,0,0,F,0,25,1.0,1.0,Male
9249,1,Non-White,1,0,0,M,0,0,1.0,11.0,Male
9253,7,White,1,0,0,F,0,4,0.0,1.0,Male
9254,2,Non-White,1,0,0,F,0,3,0.0,0.0,Male
9255,6,White,0,0,0,F,0,0,1.0,1.0,Male
9256,9,White,1,0,1,F,0,15,0.0,91.0,Male
9257,2,Non-White,0,0,0,F,0,0,1.0,1.0,Male
9258,1,White,1,0,0,M,0,0,1.0,1.0,Male
9259,9,White,0,0,0,F,0,0,1.0,37.0,Male
9260,2,White,1,0,0,F,0,4,1.0,258.0,Female
9261,7,Non-White,0,0,0,F,0,3,1.0,47.0,Male
9262,8,Non-White,1,0,0,F,0,1,1.0,1.0,Male
9264,1,Non-White,1,0,0,F,0,0,0.0,2.0,Male
9266,5,Non-White,0,0,0,F,0,0,1.0,3.0,Female
9267,2,White,1,0,0,M,0,0,1.0,1.0,Female
9268,2,White,0,0,0,F,0,1,1.0,1.0,Male
9269,2,Non-White,0,0,0,M,1,0,1.0,1.0,Female
9270,6,Non-White,1,0,0,M,0,3,1.0,3.0,Male
9273,4,White,0,0,0,F,1,4,1.0,1.0,Male
9275,2,Non-White,0,0,0,F,0,0,1.0,73.0,Male
9276,1,White,1,0,0,M,0,0,4.0,0.0,Male
9277,3,Non-White,0,0,0,M,0,0,1.0,1.0,Female
9279,7,White,0,0,0,M,0,0,1.0,1.0,Female
9280,4,White,1,0,0,M,0,4,1.0,1.0,Female
9282,7,Non-White,0,0,0,F,0,0,0.0,0.0,Female
9283,1,White,1,0,0,F,0,5,7.0,1.0,Male
9284,1,White,1,0,0,F,0,0,1.0,3.0,Male
9285,2,Non-White,1,0,0,F,0,3,1.0,2.0,Male
9287,7,Non-White,0,0,0,F,0,8,1.0,50.0,Male
9292,9,Non-White,1,0,0,F,0,4,1.0,119.0,Male
9293,6,Non-White,0,0,0,F,0,10,0.0,1.0,Male
9295,2,Non-White,0,0,0,F,0,2,1.0,6.0,Male
9296,9,Non-White,0,0,0,F,0,4,1.0,1.0,Female
9297,8,Non-White,1,0,0,M,0,2,0.0,1.0,Male
9298,4,Non-White,1,0,0,M,0,3,0.0,0.0,Male
9299,1,Non-White,1,0,0,F,0,1,1.0,1.0,Male
9303,9,Non-White,0,0,0,M,0,0,1.0,1.0,Male
9306,5,Non-White,0,0,0,M,1,0,1.0,1.0,Male
9307,9,Non-White,1,0,0,F,0,22,1.0,71.0,Male
9308,3,White,1,0,0,F,0,3,0.0,0.0,Female
9309,1,Non-White,1,0,0,F,0,0,1.0,2.0,Male
9318,6,Non-White,0,0,0,F,0,10,18.0,1.0,Male
9320,1,Non-White,1,0,0,M,0,1,1.0,63.0,Male
9322,10,Non-White,0,1,0,F,0,1,1.0,187.0,Male
9323,9,White,0,0,1,M,0,4,1.0,2.0,Male
9324,6,White,0,0,0,F,0,2,3.0,0.0,Female
9325,9,Non-White,1,0,0,F,0,3,1.0,34.0,Male
9326,5,White,1,0,0,M,0,3,0.0,1.0,Male
9327,9,Non-White,0,0,0,F,0,1,0.0,5.0,Male
9328,1,Non-White,1,0,0,F,0,0,1.0,1.0,Female
9332,7,Non-White,0,0,0,F,0,0,1.0,2.0,Male
9335,2,Non-White,1,0,0,F,0,8,22.0,1.0,Male
9336,4,Non-White,0,0,0,F,0,5,1.0,1.0,Male
9337,5,White,1,0,0,F,0,1,0.0,2.0,Male
9338,1,Non-White,1,0,0,M,0,0,1.0,1.0,Female
9339,2,White,0,0,0,F,0,1,3.0,1.0,Male
9343,9,Non-White,0,0,0,M,0,8,1.0,5.0,Male
9344,4,Non-White,1,0,0,F,0,5,1.0,1.0,Male
9346,6,Non-White,1,0,0,M,0,0,5.0,4.0,Female
9348,6,White,0,0,0,F,0,2,10.0,1.0,Male
9350,5,White,1,0,0,F,0,4,1.0,1.0,Male
9351,6,Non-White,1,0,0,F,0,21,1.0,1.0,Male
9352,10,White,0,0,4,F,0,4,1.0,1.0,Male
9353,3,White,1,0,0,F,0,1,1.0,36.0,Male
9354,4,White,0,0,0,M,0,0,0.0,1.0,Male
9357,4,Non-White,1,0,0,M,0,6,1.0,1.0,Male
9358,7,Non-White,1,3,1,F,0,9,1.0,1.0,Male
9364,8,Non-White,1,0,0,M,0,15,1.0,1.0,Male
9365,10,Non-White,1,4,0,F,0,22,0.0,3.0,Male
9366,1,Non-White,1,0,0,M,0,0,1.0,1.0,Female
9369,4,Non-White,1,0,0,M,0,1,1.0,1.0,Male
9370,3,Non-White,1,0,0,F,0,10,1.0,10.0,Male
9372,9,Non-White,0,1,0,F,1,2,1.0,36.0,Male
9375,7,Non-White,0,0,0,F,0,5,1.0,1.0,Female
9376,2,Non-White,0,0,0,F,0,0,1.0,1.0,Male
9377,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
9378,9,White,0,0,0,F,0,2,16.0,1.0,Female
9380,4,White,1,0,0,F,0,5,1.0,1.0,Male
9381,1,White,1,0,0,M,0,2,1.0,1.0,Male
9385,1,Non-White,1,0,0,F,0,8,1.0,6.0,Male
9386,4,Non-White,1,0,0,F,0,4,0.0,45.0,Male
9387,2,White,0,0,0,F,0,1,18.0,3.0,Male
9388,1,White,1,0,0,F,0,0,0.0,0.0,Male
9392,5,White,1,0,0,M,0,1,1.0,1.0,Male
9393,5,White,0,0,0,F,0,1,1.0,26.0,Female
9394,8,White,0,0,0,F,0,4,2.0,1.0,Male
9397,1,Non-White,0,0,0,F,0,0,1.0,2.0,Male
9398,2,Non-White,0,0,0,M,0,3,1.0,1.0,Male
9399,3,Non-White,1,0,0,M,0,3,21.0,2.0,Male
9401,2,White,0,0,0,M,0,1,1.0,1.0,Male
9402,10,Non-White,1,0,0,F,0,18,0.0,1.0,Male
9404,6,Non-White,1,0,0,M,0,1,1.0,22.0,Male
9405,10,Non-White,1,0,0,F,0,7,0.0,39.0,Female
9407,7,Non-White,1,0,0,F,0,20,1.0,1.0,Male
9412,1,Non-White,1,0,0,M,0,1,1.0,1.0,Female
9413,9,Non-White,1,0,0,F,0,16,1.0,1.0,Male
9414,2,White,1,0,0,M,0,1,1.0,2.0,Male
9415,1,White,1,0,0,F,0,7,1.0,152.0,Male
9416,5,Non-White,0,0,0,F,0,1,1.0,1.0,Male
9419,3,Non-White,1,0,0,F,0,0,0.0,1.0,Male
9420,3,Non-White,0,0,0,F,1,2,7.0,7.0,Male
9425,1,White,1,0,0,F,0,0,1.0,1.0,Female
9428,2,White,1,0,0,M,0,7,1.0,1.0,Male
9429,3,Non-White,0,0,0,F,0,2,1.0,32.0,Male
9433,1,Non-White,1,0,0,M,0,0,1.0,1.0,Female
9435,5,White,0,0,0,F,0,3,0.0,36.0,Male
9436,7,Non-White,0,0,0,F,0,11,1.0,5.0,Male
9437,9,Non-White,0,0,1,F,0,2,1.0,23.0,Male
9439,6,Non-White,0,0,0,F,0,2,1.0,1.0,Male
9440,5,Non-White,0,0,0,F,0,0,0.0,0.0,Male
9441,9,Non-White,1,0,0,M,0,5,1.0,1.0,Male
9442,8,Non-White,0,0,0,F,0,1,1.0,1.0,Male
9443,8,Non-White,1,0,2,F,0,17,1.0,15.0,Male
9444,5,White,0,0,0,F,0,0,0.0,1.0,Female
9448,5,White,1,0,0,M,0,0,1.0,1.0,Male
9450,7,Non-White,0,0,0,F,0,0,0.0,2.0,Female
9451,7,Non-White,0,0,0,F,0,4,0.0,6.0,Male
9452,7,Non-White,0,0,0,M,1,12,2.0,1.0,Male
9458,3,Non-White,0,0,0,M,0,0,0.0,1.0,Male
9459,3,Non-White,0,0,0,M,0,0,0.0,0.0,Male
9460,3,Non-White,1,0,0,M,0,0,0.0,0.0,Male
9461,2,Non-White,1,0,0,M,0,1,0.0,0.0,Male
9462,6,White,1,0,0,M,0,1,1.0,40.0,Male
9464,2,White,0,0,0,M,0,0,0.0,1.0,Male
9465,1,Non-White,1,0,0,F,0,2,1.0,1.0,Female
9467,7,Non-White,0,0,0,F,0,0,1.0,3.0,Male
9473,7,Non-White,1,0,0,F,0,14,1.0,56.0,Male
9475,1,Non-White,1,0,0,F,0,1,1.0,1.0,Male
9476,2,Non-White,0,0,0,F,0,3,1.0,1.0,Female
9483,8,Non-White,1,0,0,F,0,16,1.0,2.0,Male
9484,2,White,1,0,0,M,0,1,0.0,29.0,Female
9486,5,Non-White,0,0,0,F,0,0,1.0,1.0,Male
9488,4,White,0,0,0,M,0,0,0.0,1.0,Male
9491,5,White,0,0,0,M,0,1,0.0,9.0,Male
9492,6,Non-White,1,0,0,M,0,7,1.0,198.0,Male
9493,5,Non-White,1,0,0,F,0,0,1.0,8.0,Male
9494,7,White,0,0,0,F,0,0,0.0,54.0,Male
9495,7,Non-White,0,0,1,F,0,2,1.0,3.0,Male
9497,8,Non-White,1,0,0,F,0,1,1.0,1.0,Male
9499,7,Non-White,1,0,0,F,0,22,1.0,1.0,Male
9501,1,Non-White,1,0,0,M,0,0,0.0,1.0,Male
9506,9,Non-White,0,0,0,M,0,0,1.0,15.0,Male
9509,7,Non-White,0,0,0,F,0,9,1.0,1.0,Male
9511,1,Non-White,0,0,0,F,0,0,0.0,0.0,Male
9513,1,Non-White,1,0,0,F,0,2,0.0,1.0,Male
9515,4,Non-White,0,0,0,F,0,1,1.0,1.0,Male
9516,2,Non-White,1,0,3,F,0,7,1.0,5.0,Male
9517,1,White,1,0,0,F,0,2,1.0,1.0,Female
9518,1,White,1,0,0,M,0,0,0.0,0.0,Female
9519,6,White,1,0,0,F,0,6,1.0,152.0,Male
9523,5,Non-White,0,0,0,F,0,2,1.0,1.0,Male
9524,10,White,0,0,0,M,0,1,1.0,11.0,Male
9527,2,Non-White,1,0,0,M,0,2,4.0,0.0,Male
9529,8,Non-White,1,0,0,F,0,6,0.0,1.0,Male
9530,2,Non-White,1,0,0,M,0,0,1.0,1.0,Male
9531,9,Non-White,0,0,0,F,0,5,0.0,0.0,Male
9532,5,Non-White,0,0,1,F,0,2,1.0,8.0,Male
9534,6,Non-White,1,0,0,F,0,29,1.0,1.0,Male
9536,8,Non-White,1,0,0,M,0,23,0.0,0.0,Female
9537,2,Non-White,1,0,0,M,0,0,1.0,1.0,Male
9540,2,Non-White,0,0,0,F,0,3,0.0,0.0,Male
9541,5,Non-White,0,0,0,F,1,1,0.0,1.0,Male
9542,8,Non-White,0,0,0,F,0,2,1.0,33.0,Male
9545,4,Non-White,1,0,0,F,0,5,1.0,301.0,Male
9547,4,White,0,0,0,M,0,0,1.0,1.0,Male
9548,1,White,1,0,0,F,0,6,13.0,7.0,Female
9550,8,Non-White,1,0,0,F,0,16,1.0,1.0,Male
9552,7,Non-White,0,0,0,F,0,1,1.0,2.0,Male
9553,2,White,1,0,0,M,0,2,1.0,11.0,Male
9554,2,White,1,0,0,M,0,0,1.0,2.0,Male
9556,2,Non-White,0,0,0,F,0,1,18.0,17.0,Male
9557,4,Non-White,0,0,0,M,0,2,1.0,1.0,Female
9560,8,White,0,0,0,F,0,4,1.0,3.0,Female
9561,7,White,0,0,0,F,0,3,1.0,37.0,Male
9563,6,White,0,0,0,F,0,1,12.0,12.0,Male
9566,8,White,0,0,0,F,0,1,1.0,1.0,Male
9567,3,Non-White,0,0,0,F,0,0,1.0,191.0,Female
9568,6,Non-White,1,0,0,F,0,10,28.0,23.0,Male
9569,1,White,0,0,0,M,0,0,0.0,0.0,Male
9570,3,Non-White,0,0,0,F,2,0,1.0,7.0,Male
9574,5,Non-White,1,0,0,F,0,9,0.0,0.0,Male
9576,1,Non-White,1,0,0,F,0,1,1.0,1.0,Female
9577,2,Non-White,1,0,0,M,0,3,1.0,4.0,Male
9578,7,Non-White,0,0,0,M,0,5,1.0,324.0,Male
9581,3,Non-White,0,0,0,F,0,0,1.0,25.0,Female
9584,7,Non-White,1,0,0,F,0,0,0.0,0.0,Female
9586,5,Non-White,0,0,0,M,5,0,1.0,1.0,Female
9588,2,White,1,0,0,F,0,0,1.0,2.0,Male
9589,6,Non-White,1,0,0,M,0,2,0.0,31.0,Male
9591,5,Non-White,0,0,0,F,4,2,1.0,1.0,Male
9592,3,White,0,0,0,F,0,1,1.0,1.0,Male
9593,1,White,1,0,0,F,0,0,0.0,0.0,Female
9597,4,White,0,0,0,M,0,0,1.0,1.0,Male
9600,4,White,1,1,0,F,0,10,0.0,0.0,Male
9601,1,Non-White,1,0,0,F,0,9,1.0,1.0,Female
9603,2,Non-White,1,0,0,F,0,5,1.0,9.0,Female
9604,5,Non-White,0,5,0,F,2,4,7.0,24.0,Male
9606,6,White,0,0,0,F,0,3,1.0,1.0,Female
9608,6,White,0,0,0,F,0,0,1.0,12.0,Female
9609,5,Non-White,1,0,0,M,1,8,8.0,7.0,Female
9612,1,White,1,0,0,M,0,1,0.0,0.0,Male
9613,4,White,1,0,0,F,0,9,1.0,118.0,Male
9617,4,Non-White,0,0,0,F,0,4,0.0,1.0,Male
9618,6,White,0,0,0,F,0,2,0.0,0.0,Male
9620,10,White,0,0,1,F,3,1,1.0,8.0,Male
9621,2,White,1,0,0,F,0,0,1.0,11.0,Male
9624,3,Non-White,1,0,0,M,0,0,3.0,1.0,Male
9625,4,Non-White,1,0,0,F,0,2,1.0,51.0,Male
9626,8,Non-White,0,1,0,F,0,6,0.0,0.0,Male
9628,10,Non-White,0,0,0,F,0,2,10.0,1.0,Female
9629,9,Non-White,0,0,0,F,0,7,1.0,1.0,Female
9630,1,White,1,0,0,M,0,0,1.0,1.0,Male
9631,4,White,0,0,0,M,4,1,24.0,1.0,Female
9632,1,White,1,0,0,F,0,1,4.0,1.0,Male
9633,7,Non-White,1,0,0,F,0,7,1.0,1.0,Male
9634,3,Non-White,0,0,0,F,0,2,25.0,9.0,Male
9635,1,White,1,0,0,F,0,0,1.0,3.0,Female
9636,10,Non-White,0,0,2,F,2,13,0.0,3.0,Male
9640,9,Non-White,0,0,2,M,2,27,1.0,10.0,Male
9641,1,White,1,0,0,F,0,2,28.0,9.0,Male
9643,1,White,1,0,0,F,0,0,1.0,2.0,Male
9644,6,Non-White,0,0,0,M,0,0,0.0,0.0,Male
9646,9,Non-White,0,0,0,M,0,9,12.0,12.0,Female
9648,4,White,1,0,0,F,0,3,1.0,7.0,Male
9651,1,Non-White,1,0,0,F,0,3,1.0,1.0,Male
9653,7,White,0,0,0,F,0,1,1.0,1.0,Male
9654,2,Non-White,1,0,0,F,0,3,1.0,1.0,Male
9655,3,White,0,0,0,M,0,0,1.0,2.0,Male
9656,2,Non-White,1,0,0,F,0,6,0.0,1.0,Male
9658,10,Non-White,0,1,2,M,1,6,1.0,1.0,Male
9659,4,Non-White,0,0,0,M,0,0,1.0,1.0,Male
9662,3,White,1,0,0,M,0,3,0.0,0.0,Male
9663,4,Non-White,0,0,0,M,0,1,1.0,2.0,Female
9664,3,White,0,0,0,F,0,3,1.0,0.0,Female
9666,8,Non-White,0,0,0,F,0,0,1.0,2.0,Male
9667,4,White,0,0,0,F,0,1,2.0,1.0,Male
9668,2,Non-White,0,0,0,M,0,0,1.0,1.0,Female
9669,1,Non-White,1,0,0,F,0,2,0.0,0.0,Male
9670,2,White,0,0,0,F,0,0,1.0,1.0,Male
9672,8,Non-White,1,0,0,F,0,4,0.0,0.0,Male
9674,8,White,0,0,1,M,2,4,1.0,3.0,Male
9676,9,Non-White,1,0,0,F,0,2,0.0,170.0,Male
9677,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
9681,7,Non-White,0,0,0,F,1,5,1.0,2.0,Male
9685,7,Non-White,0,0,0,M,1,0,1.0,1.0,Male
9686,4,Non-White,0,0,0,F,0,0,0.0,1.0,Male
9687,7,Non-White,1,0,0,M,0,2,1.0,5.0,Male
9690,2,Non-White,0,0,0,M,0,0,1.0,1.0,Female
9691,6,Non-White,0,0,0,F,0,2,1.0,2.0,Male
9693,2,Non-White,0,0,0,F,1,0,1.0,1.0,Male
9695,1,White,0,0,0,M,0,1,1.0,1.0,Male
9698,6,Non-White,0,0,0,F,0,1,1.0,4.0,Male
9699,2,Non-White,1,0,0,F,0,1,2.0,1.0,Male
9703,3,Non-White,0,0,0,F,0,0,1.0,2.0,Female
9704,3,Non-White,0,0,0,F,0,0,1.0,11.0,Male
9706,7,White,0,0,2,M,0,7,1.0,1.0,Female
9707,7,Non-White,1,0,1,F,0,6,21.0,0.0,Female
9708,2,Non-White,1,0,0,F,0,6,1.0,1.0,Male
9709,9,Non-White,0,0,0,F,0,1,1.0,4.0,Female
9710,5,Non-White,0,0,0,F,0,8,1.0,26.0,Male
9712,4,Non-White,0,0,0,F,0,2,1.0,1.0,Male
9713,1,White,1,0,0,M,0,0,0.0,6.0,Male
9714,10,Non-White,0,0,0,F,0,8,1.0,3.0,Male
9717,1,White,1,0,0,M,0,0,3.0,1.0,Female
9722,6,White,0,0,0,F,0,1,1.0,4.0,Male
9723,4,Non-White,0,0,0,M,0,0,0.0,1.0,Male
9724,1,Non-White,1,0,0,F,0,0,1.0,4.0,Female
9725,1,Non-White,1,0,0,M,0,0,1.0,2.0,Male
9729,5,Non-White,1,0,0,F,0,0,0.0,58.0,Female
9730,2,White,0,0,0,M,0,0,1.0,1.0,Male
9731,4,Non-White,0,0,0,M,0,1,3.0,0.0,Female
9732,6,Non-White,0,0,0,F,0,2,0.0,58.0,Male
9733,4,Non-White,0,0,0,F,0,0,1.0,4.0,Male
9734,4,White,0,0,0,F,0,0,0.0,0.0,Male
9738,7,Non-White,0,0,0,M,0,3,1.0,206.0,Male
9739,8,Non-White,1,0,0,F,0,12,21.0,152.0,Male
9741,10,Non-White,0,1,0,F,2,1,1.0,2.0,Male
9743,10,Non-White,1,0,0,F,0,1,1.0,1.0,Male
9745,7,Non-White,0,0,0,M,0,2,1.0,4.0,Male
9746,7,Non-White,0,0,0,M,0,0,1.0,1.0,Male
9747,4,Non-White,1,0,0,F,0,4,1.0,1.0,Male
9748,6,Non-White,0,0,0,F,0,11,1.0,2.0,Male
9750,2,Non-White,0,0,0,F,1,0,1.0,1.0,Male
9752,4,Non-White,0,0,0,F,0,1,1.0,2.0,Female
9753,1,Non-White,1,0,0,M,0,1,0.0,1.0,Male
9754,4,Non-White,0,0,0,F,0,3,0.0,0.0,Male
9755,6,Non-White,1,0,0,F,0,6,1.0,39.0,Male
9756,3,Non-White,0,0,0,M,0,4,1.0,34.0,Male
9758,4,White,0,0,0,F,0,6,1.0,1.0,Male
9759,5,White,1,0,0,F,0,0,1.0,1.0,Male
9767,1,White,1,0,0,M,0,0,0.0,0.0,Male
9771,2,Non-White,1,0,0,M,0,4,1.0,1.0,Male
9773,6,Non-White,0,0,0,F,1,3,1.0,16.0,Male
9774,2,White,1,0,0,M,0,0,1.0,38.0,Male
9777,3,Non-White,1,0,0,F,0,0,1.0,1.0,Male
9778,6,Non-White,1,0,0,F,0,0,1.0,1.0,Male
9781,9,White,0,0,0,F,0,6,1.0,1.0,Male
9782,10,Non-White,0,0,0,M,0,11,1.0,1.0,Male
9784,2,Non-White,1,0,0,M,0,2,1.0,1.0,Male
9785,2,White,1,0,0,M,0,0,1.0,3.0,Male
9786,10,Non-White,0,0,0,F,0,7,1.0,2.0,Male
9787,5,Non-White,0,0,0,F,0,0,4.0,4.0,Female
9789,1,Non-White,1,0,0,M,0,2,1.0,2.0,Male
9790,2,Non-White,0,0,0,F,0,2,1.0,1.0,Male
9791,5,White,1,0,0,M,0,27,1.0,2.0,Male
9796,2,Non-White,1,0,0,M,0,2,1.0,1.0,Male
9799,5,White,0,0,0,F,0,0,1.0,2.0,Male
9800,2,White,1,0,0,M,0,1,9.0,1.0,Male
9802,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
9804,1,Non-White,1,0,0,F,0,4,6.0,1.0,Female
9805,7,Non-White,0,1,1,F,0,2,1.0,50.0,Male
9806,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
9809,3,Non-White,0,0,0,F,0,0,1.0,2.0,Male
9810,9,Non-White,1,0,0,F,1,8,1.0,1.0,Male
9811,9,Non-White,0,0,0,F,0,5,1.0,1.0,Female
